[NFO] [7645] Cache folder created
[NFO] [7645] Cache manager initialized correctly
[NFO] [7645] SO_KEEPALIVE set
[NFO] [7667] ...connection closed.
[NFO] [7668] closing connection...
[NFO] [7668] ...connection closed.
[NFO] [7666] closing connection...
[NFO] [7666] ...connection closed.
[NFO] [7662] closing connection...
[NFO] [7662] ...connection closed.
[NFO] [7664] ...connection accepted!
[NFO] [7664] closing connection...
[NFO] [7664] ...connection closed.
[NFO] [7665] ...connection accepted!
[NFO] [7665] closing connection...
[NFO] [7665] ...connection closed.
[NFO] [7663] ...connection accepted!
[NFO] [7663] closing connection...
[NFO] [7663] ...connection closed.
[NFO] [7660] ...connection accepted!
[NFO] [7660] closing connection...
[NFO] [7660] ...connection closed.
[NFO] [7661] ...connection accepted!
[NFO] [7661] closing connection...
[NFO] [7661] ...connection closed.
[NFO] [7669] ...connection accepted!
[NFO] [7669] closing connection...
[NFO] [7669] ...connection closed.
[NFO] [7667] ...connection accepted!
[NFO] [7668] ...connection accepted!
[NFO] [7668] closing connection...
[NFO] [7668] ...connection closed.
[NFO] [7667] closing connection...
[NFO] [7667] ...connection closed.
[NFO] [7666] ...connection accepted!
[NFO] [7666] closing connection...
[NFO] [7666] ...connection closed.
[NFO] [7662] ...connection accepted!
[NFO] [7662] closing connection...
[NFO] [7662] ...connection closed.
[NFO] [7664] ...connection accepted!
[NFO] [7665] ...connection accepted!
[NFO] [7665] closing connection...
[NFO] [7665] ...connection closed.
[NFO] [7664] closing connection...
[NFO] [7664] ...connection closed.
[NFO] [7663] ...connection accepted!
[NFO] [7663] closing connection...
[NFO] [7663] ...connection closed.
[NFO] [7660] ...connection accepted!
[NFO] [7660] closing connection...
[NFO] [7660] ...connection closed.
[NFO] [7661] ...connection accepted!
[NFO] [7661] closing connection...
[NFO] [7661] ...connection closed.
[NFO] [7669] ...connection accepted!
[NFO] [7669] closing connection...
[NFO] [7669] ...connection closed.
[NFO] [7668] ...connection accepted!
[NFO] [7667] ...connection accepted!
[NFO] [7667] closing connection...
[NFO] [7667] ...connection closed.
[NFO] [7666] ...connection accepted!
[NFO] [7666] closing connection...
[NFO] [7666] ...connection closed.
[NFO] [7668] closing connection...
[NFO] [7668] ...connection closed.
[NFO] [7662] ...connection accepted!
[NFO] [7662] closing connection...
[NFO] [7662] ...connection closed.
[NFO] [7665] ...connection accepted!
[NFO] [7665] closing connection...
[NFO] [7665] ...connection closed.
[NFO] [7664] ...connection accepted!
[NFO] [7663] ...connection accepted!
[NFO] [7663] closing connection...
[NFO] [7663] ...connection closed.
[NFO] [7664] closing connection...
[NFO] [7664] ...connection closed.
[NFO] [7660] ...connection accepted!
[NFO] [7660] closing connection...
[NFO] [7660] ...connection closed.
[NFO] [7661] ...connection accepted!
[NFO] [7661] closing connection...
[NFO] [7661] ...connection closed.
[NFO] [7669] ...connection accepted!
[NFO] [7669] closing connection...
[NFO] [7669] ...connection closed.
[NFO] [7667] ...connection accepted!
[NFO] [7667] closing connection...
[NFO] [7667] ...connection closed.
[NFO] [7666] ...connection accepted!
[NFO] [7666] closing connection...
[NFO] [7666] ...connection closed.
[NFO] [7668] ...connection accepted!
[NFO] [7662] ...connection accepted!
[NFO] [7662] closing connection...
[NFO] [7662] ...connection closed.
[NFO] [7668] closing connection...
[NFO] [7668] ...connection closed.
[NFO] [5962] ...connection accepted!
[NFO] [5962] closing connection...
[NFO] [5962] ...connection closed.
[NFO] [5959] ...connection accepted!
[NFO] [5959] closing connection...
[NFO] [5959] ...connection closed.
[NFO] [5960] ...connection accepted!
[NFO] [5960] closing connection...
[NFO] [5960] ...connection closed.
[NFO] [5963] ...connection accepted!
[NFO] [5963] closing connection...
[NFO] [5963] ...connection closed.
[NFO] [5958] ...connection accepted!
[NFO] [5964] ...connection accepted!
[NFO] [5964] closing connection...
[NFO] [5964] ...connection closed.
[NFO] [5958] closing connection...
[NFO] [5958] ...connection closed.
[NFO] [5965] ...connection accepted!
[NFO] [5965] closing connection...
[NFO] [5965] ...connection closed.
[NFO] [5967] ...connection accepted!
[NFO] [5967] closing connection...
[NFO] [5967] ...connection closed.
[NFO] [5961] ...connection accepted!
[NFO] [5961] closing connection...
[NFO] [5961] ...connection closed.
[NFO] [5966] ...connection accepted!
[NFO] [5966] closing connection...
[NFO] [5966] ...connection closed.
[NFO] [5962] ...connection accepted!
[NFO] [5962] closing connection...
[NFO] [5962] ...connection closed.
[NFO] [5959] ...connection accepted!
[NFO] [5959] closing connection...
[NFO] [5959] ...connection closed.
[NFO] [5960] ...connection accepted!
[NFO] [5960] closing connection...
[NFO] [5960] ...connection closed.
[NFO] [5963] ...connection accepted!
[NFO] [5963] closing connection...
[NFO] [5963] ...connection closed.
[NFO] [5964] ...connection accepted!
[NFO] [5964] closing connection...
[NFO] [5964] ...connection closed.
] ...connection accepted!
[NFO] [23221] closing connection...
[NFO] [23221] ...connection closed.
[NFO] [23216] closing connection...
[NFO] [23216] ...connection closed.
[NFO] [23214] ...connection accepted!
[NFO] [23218] ...connection accepted!
[NFO] [23219] closing connection...
[NFO] [23219] ...connection closed.
[NFO] [23220] closing connection...
[NFO] [23220] ...connection closed.
[NFO] [23217] closing connection...
[NFO] [23217] ...connection closed.
[NFO] [23214] closing connection...
[NFO] [23214] ...connection closed.
[NFO] [23218] closing connection...
[NFO] [23218] ...connection closed.
[NFO] [23215] closing connection...
[NFO] [23215] ...connection closed.
[NFO] [23222] ...connection accepted!
[NFO] [23222] closing connection...
[NFO] [23222] ...connection closed.
[NFO] [23213] ...connection accepted!
[NFO] [23213] closing connection...
[NFO] [23213] ...connection closed.
[NFO] [23221] ...connection accepted!
[NFO] [23221] closing connection...
[NFO] [23221] ...connection closed.
[NFO] [23216] ...connection accepted!
[NFO] [23216] closing connection...
[NFO] [23216] ...connection closed.
[NFO] [23219] ...connection accepted!
[NFO] [23219] closing connection...
[NFO] [23219] ...connection closed.
[NFO] [23220] ...connection accepted!
[NFO] [23217] ...connection accepted!
[NFO] [23214] ...connection accepted!
[NFO] [23218] ...connection accepted!
[NFO] [23215] ...connection accepted!
[NFO] [23222] ...connection accepted!
[NFO] [23222] closing connection...
[NFO] [23215] closing connection...
[NFO] [23218] closing connection...
[NFO] [23220] closing connection...
[NFO] [23217] closing connection...
[NFO] [23222] ...connection closed.
[NFO] [23215] ...connection closed.
[NFO] [23217] ...connection closed.
[NFO] [23218] ...connection closed.
[NFO] [23220] ...connection closed.
[NFO] [23214] closing connection...
[NFO] [23214] ...connection closed.
[NFO] [23213] ...connection accepted!
[NFO] [23221] ...connection accepted!
[NFO] [23216] ...connection accepted!
[NFO] [23219] ...connection accepted!
[NFO] [23222] ...connection accepted!
[NFO] [23215] ...connection accepted!
[NFO] [23219] closing connection...
[NFO] [23219] ...connection closed.
[NFO] [23213] closing connection...
[NFO] [23213] ...connection closed.
[NFO] [23221] closing connection...
[NFO] [23221] ...connection closed.
[NFO] [23217] ...connection accepted!
[NFO] [23218] ...connection accepted!
[NFO] [23222] closing connection...
[NFO] [23222] ...connection closed.
[NFO] [23215] closing connection...
[NFO] [23215] ...connection closed.
[NFO] [23218] closing connection...
[NFO] [23218] ...connection closed.
[NFO] [23217] closing connection...
[NFO] [23217] ...connection closed.
[NFO] [23220] ...connection accepted!
[NFO] [23216] closing connection...
[NFO] [23216] ...connection closed.
[ERR] [23220] Error opening: homepage/favicon.ico
[ERR] [23220] Error insert in cache the file: homepage/favicon.ico

[NFO] [23220] closing connection...
[NFO] [23220] ...connection closed.
[NFO] [23214] ...connection accepted!
[NFO] [23219] ...connection accepted!
[NFO] [23221] ...connection accepted!
[NFO] [23222] ...connection accepted!
[NFO] [23215] ...connection accepted!
[NFO] [23218] ...connection accepted!
[NFO] [23218] closing connection...
[NFO] [23215] closing connection...
[NFO] [23221] closing connection...
[NFO] [23219] closing connection...
[NFO] [23221] ...connection closed.
[NFO] [23219] ...connection closed.
[NFO] [23218] ...connection closed.
[NFO] [23215] ...connection closed.
[NFO] [23222] closing connection...
[NFO] [23222] ...connection closed.
[NFO] [23214] closing connection...
[NFO] [23214] ...connection closed.
[NFO] [23217] ...connection accepted!
[NFO] [23216] ...connection accepted!
[NFO] [23213] ...connection accepted!
[NFO] [23220] ...connection accepted!
[NFO] [23221] ...connection accepted!
[NFO] [23219] ...connection accepted!
[NFO] [23217] closing connection...
[NFO] [23217] ...connection closed.
[NFO] [23213] closing connection...
[NFO] [23219] closing connection...
[NFO] [23219] ...connection closed.
[NFO] [23213] ...connection closed.
[NFO] [23216] closing connection...
[NFO] [23216] ...connection closed.
[NFO] [23220] closing connection...
[NFO] [23220] ...connection closed.
[NFO] [23221] closing connection...
[NFO] [23221] ...connection closed.
[NFO] [23218] ...connection accepted!
[NFO] [23215] ...connection accepted!
[NFO] [23222] ...connection accepted!
[NFO] [23217] ...connection accepted!
[NFO] [23219] ...connection accepted!
[NFO] [23213] ...connection accepted!
[NFO] [23218] closing connection...
[NFO] [23218] ...connection closed.
[NFO] [23213] closing connection...
[NFO] [23213] ...connection closed.
[NFO] [23219] closing connection...
[NFO] [23219] ...connection closed.
[NFO] [23215] closing connection...
[NFO] [23215] ...connection closed.
[NFO] [23222] closing connection...
[NFO] [23222] ...connection closed.
[ERR] [23217] Error opening: homepage/favicon.ico
[ERR] [23217] Error insert in cache the file: homepage/favicon.ico

[NFO] [23217] closing connection...
[NFO] [23217] ...connection closed.
!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5889] ...connection accepted!
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5889] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5890] ...connection accepted!
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
[NFO] [5890] ...connection accepted!
[NFO] [5890] closing connection...
[NFO] [5890] ...connection closed.
[NFO] [5889] ...connection accepted!
[NFO] [5889] closing connection...
[NFO] [5889] ...connection closed.
o
[ERR] [12300] Error insert in cache the file: homepage/favicon.ico

[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12299] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12299] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12299] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12300] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12299] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12299] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12299] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[ERR] [12300] Error opening: homepage/favicon.ico
[ERR] [12300] Error insert in cache the file: homepage/favicon.ico

[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12300] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12300] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12299] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12299] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
[NFO] [12300] ...connection accepted!
[NFO] [12300] closing connection...
[NFO] [12300] ...connection closed.
[NFO] [12299] ...connection accepted!
[NFO] [12299] closing connection...
[NFO] [12299] ...connection closed.
